"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country"
"539249","20711","JUMBO BAG TOYS ",10,"2010-12-16 13:43:00",1.95,14709,"United Kingdom"
"554985","23184","BULL DOG BOTTLE OPENER",4,"2011-05-29 12:26:00",4.95,12426,"Germany"
"545987","85066","CREAM SWEETHEART MINI CHEST",6,"2011-03-08 12:51:00",10.95,17389,"United Kingdom"
"557152","82486","WOOD S/3 CABINET ANT WHITE FINISH",1,"2011-06-17 11:06:00",8.95,15296,"United Kingdom"
"557744","23166","MEDIUM CERAMIC TOP STORAGE JAR",12,"2011-06-22 12:09:00",1.25,15194,"United Kingdom"
"562417","22460","EMBOSSED GLASS TEALIGHT HOLDER",11,"2011-08-04 16:32:00",2.46,NA,"United Kingdom"
"556791","23035","DRAWER KNOB CERAMIC IVORY",1,"2011-06-14 13:51:00",1.45,16928,"United Kingdom"
"542217","21416","CLAM SHELL LARGE",2,"2011-01-26 12:36:00",3.75,14606,"United Kingdom"
"581325","22178","VICTORIAN GLASS HANGING T-LIGHT",18,"2011-12-08 11:53:00",1.95,15877,"United Kingdom"
"552695","22620","4 TRADITIONAL SPINNING TOPS",12,"2011-05-10 15:31:00",1.45,16320,"Unspecified"
"578017","21588","RETROSPOT GIANT TUBE MATCHES",1,"2011-11-22 13:07:00",2.55,13569,"United Kingdom"
"545906","21495","SKULLS AND CROSSBONES WRAP",25,"2011-03-08 09:23:00",0.42,15764,"United Kingdom"
"550193","22840","ROUND CAKE TIN VINTAGE RED",2,"2011-04-15 09:27:00",7.95,13952,"United Kingdom"
"550207","82482","WOODEN PICTURE FRAME WHITE FINISH",1,"2011-04-15 10:38:00",4.96,NA,"United Kingdom"
"551718","21197","MULTICOLOUR  CONFETTI IN TUBE",1,"2011-05-03 16:06:00",3.29,NA,"United Kingdom"
"572553","22466","FAIRY TALE COTTAGE NIGHT LIGHT",1,"2011-10-24 17:09:00",4.13,NA,"United Kingdom"
"562965","20727","LUNCH BAG  BLACK SKULL.",20,"2011-08-11 10:45:00",1.65,18226,"United Kingdom"
"546159","22188","BLACK HEART CARD HOLDER",4,"2011-03-10 09:41:00",3.95,16471,"United Kingdom"
"555947","85183A","CHARLIE & LOLA WASTEPAPER BIN BLUE",12,"2011-06-08 10:45:00",1.25,14911,"EIRE"
"561071","22616","PACK OF 12 LONDON TISSUES ",48,"2011-07-24 15:39:00",0.29,14057,"United Kingdom"
"565840","21828","EIGHT PIECE SNAKE  SET",1,"2011-09-07 12:02:00",2.46,NA,"United Kingdom"
"577286","85099C","JUMBO  BAG BAROQUE BLACK WHITE",1,"2011-11-18 12:39:00",2.08,14606,"United Kingdom"
"541423","21557","SET OF 6 FUNKY BEAKERS",2,"2011-01-17 17:54:00",2.46,NA,"United Kingdom"
"572091","85123A","WHITE HANGING HEART T-LIGHT HOLDER",18,"2011-10-20 14:40:00",2.95,15129,"United Kingdom"
"550517","22087","PAPER BUNTING WHITE LACE",12,"2011-04-19 08:17:00",2.95,14352,"United Kingdom"
"559791","22383","LUNCH BAG SUKI DESIGN ",10,"2011-07-12 12:24:00",1.65,17675,"United Kingdom"
"571183","84596F","SMALL MARSHMALLOWS PINK BOWL",8,"2011-10-14 11:08:00",0.42,14796,"United Kingdom"
"574714","22816","CARD MOTORBIKE SANTA",24,"2011-11-06 14:29:00",0.42,15427,"United Kingdom"
"568719","22028","PENNY FARTHING BIRTHDAY CARD",1,"2011-09-28 16:19:00",0.83,NA,"United Kingdom"
"541522","22192","BLUE DINER WALL CLOCK",2,"2011-01-19 09:54:00",8.5,17419,"United Kingdom"
"552000","82578","KITCHEN METAL SIGN",1,"2011-05-05 15:56:00",1.25,NA,"United Kingdom"
"541827","21676","FLOWERS  STICKERS",2,"2011-01-21 17:05:00",0.79,NA,"United Kingdom"
"538148","22966","GINGERBREAD MAN COOKIE CUTTER",1,"2010-12-09 16:26:00",2.51,NA,"United Kingdom"
"562213","84991","60 TEATIME FAIRY CAKE CASES",6,"2011-08-03 13:39:00",0.55,13975,"United Kingdom"
"571828","23351","ROLL WRAP 50'S CHRISTMAS",12,"2011-10-19 11:52:00",1.25,16440,"United Kingdom"
"564744","84050","PINK HEART SHAPE EGG FRYING PAN",5,"2011-08-28 15:25:00",1.65,13778,"United Kingdom"
"577768","22563","HAPPY STENCIL CRAFT",1,"2011-11-21 15:18:00",2.46,NA,"United Kingdom"
"547209","21187","WHITE BELL HONEYCOMB PAPER GARLAND ",12,"2011-03-21 14:44:00",1.65,13081,"United Kingdom"
"571857","23466","TUSCAN VILLA DOVECOTE",2,"2011-10-19 13:38:00",8.25,15468,"United Kingdom"
"547722","22029","SPACEBOY BIRTHDAY CARD",12,"2011-03-25 10:19:00",0.42,12553,"France"
"581125","21828","EIGHT PIECE SNAKE  SET",2,"2011-12-07 12:41:00",1.25,14087,"United Kingdom"
"574714","85032C","CURIOUS IMAGES GIFT WRAP SET",1,"2011-11-06 14:29:00",0.65,15427,"United Kingdom"
"541497","22173","METAL 4 HOOK HANGER FRENCH CHATEAU",1,"2011-01-18 15:19:00",5.79,NA,"United Kingdom"
"569533","23308","SET OF 60 VINTAGE LEAF CAKE CASES ",1,"2011-10-04 15:21:00",0.55,16374,"United Kingdom"
"567968","23388","WOODLAND MINI BACKPACK",4,"2011-09-23 09:44:00",4.15,12546,"Spain"
"554112","90000D","COPPER/OLIVE GREEN FLOWER NECKLACE",1,"2011-05-22 14:44:00",5.95,17611,"United Kingdom"
"567612","21174","POTTERING IN THE SHED METAL SIGN",12,"2011-09-21 11:48:00",2.08,17164,"United Kingdom"
"566060","22104","MIRROR MOSAIC CANDLE PLATE",1,"2011-09-08 15:27:00",1.63,NA,"United Kingdom"
"567375","82494L","WOODEN FRAME ANTIQUE WHITE ",12,"2011-09-20 09:45:00",2.95,14766,"United Kingdom"
"574698","23171","REGENCY TEA PLATE GREEN ",48,"2011-11-06 13:48:00",1.45,14039,"United Kingdom"
"564147","23201","JUMBO BAG ALPHABET",20,"2011-08-23 12:21:00",2.08,14004,"United Kingdom"
"552958","35637A","IVORY STRING CURTAIN WITH POLE ",2,"2011-05-12 12:49:00",5.95,15498,"United Kingdom"
"579470","22274","FELTCRAFT DOLL EMILY",1,"2011-11-29 15:06:00",2.95,16549,"United Kingdom"
"539653","22457","NATURAL SLATE HEART CHALKBOARD ",8,"2010-12-20 16:50:00",2.95,13564,"United Kingdom"
"547238","22417","PACK OF 60 SPACEBOY CAKE CASES",1,"2011-03-21 16:31:00",0.55,NA,"United Kingdom"
"549953","21556","CERAMIC STRAWBERRY MONEY BOX",6,"2011-04-13 13:15:00",2.55,12766,"Portugal"
"568719","22188","BLACK HEART CARD HOLDER",1,"2011-09-28 16:19:00",8.29,NA,"United Kingdom"
"551734","48138","DOORMAT UNION FLAG",2,"2011-05-04 10:15:00",7.95,18178,"United Kingdom"
"563616","21213","PACK OF 72 SKULL CAKE CASES",720,"2011-08-18 09:39:00",0.4,13027,"United Kingdom"
"C553150","23182","TOILET SIGN OCCUPIED OR VACANT",-1,"2011-05-13 14:22:00",0.83,17841,"United Kingdom"
"551991","47566","PARTY BUNTING",1,"2011-05-05 15:29:00",4.95,14697,"United Kingdom"
"547888","21790","VINTAGE SNAP CARDS",12,"2011-03-28 09:59:00",0.85,13368,"United Kingdom"
"561132","85123A","WHITE HANGING HEART T-LIGHT HOLDER",6,"2011-07-25 13:00:00",2.95,14344,"United Kingdom"
"567293","48138","DOORMAT UNION FLAG",2,"2011-09-19 12:01:00",8.25,12640,"France"
"554158","84077","WORLD WAR 2 GLIDERS ASSTD DESIGNS",48,"2011-05-23 11:44:00",0.29,15563,"United Kingdom"
"580550","22464","HANGING METAL HEART LANTERN",12,"2011-12-05 10:00:00",0.79,13126,"United Kingdom"
"560590","22727","ALARM CLOCK BAKELIKE RED ",4,"2011-07-19 15:55:00",3.75,12560,"Germany"
"C570867","23311","VINTAGE CHRISTMAS STOCKING ",-6,"2011-10-12 16:17:00",2.55,12607,"USA"
"578922","22844","VINTAGE CREAM DOG FOOD CONTAINER",1,"2011-11-27 12:00:00",8.5,17236,"United Kingdom"
"545634","21656","RIDGED GLASS POSY VASE ",6,"2011-03-04 12:12:00",1.45,14911,"EIRE"
"554957","21700","BIG DOUGHNUT FRIDGE MAGNETS",1,"2011-05-27 15:17:00",8.29,NA,"United Kingdom"
"579168","22422","TOOTHPASTE TUBE PEN",20,"2011-11-28 14:12:00",0.65,17806,"United Kingdom"
"564374","21755","LOVE BUILDING BLOCK WORD",3,"2011-08-25 10:00:00",5.95,16589,"United Kingdom"
"C538806","M","Manual",-1,"2010-12-14 11:59:00",4.25,15181,"United Kingdom"
"574673","20974","12 PENCILS SMALL TUBE SKULL",2,"2011-11-06 12:26:00",0.65,15555,"United Kingdom"
"539442","22693","GROW A FLYTRAP OR SUNFLOWER IN TIN",24,"2010-12-17 15:39:00",1.25,16558,"United Kingdom"
"568878","23394","POSTE FRANCE CUSHION COVER",4,"2011-09-29 12:34:00",3.75,14524,"United Kingdom"
"540642","22988","SOLDIERS EGG CUP ",24,"2011-01-10 13:22:00",1.25,12681,"France"
"540604","22113","GREY HEART HOT WATER BOTTLE",4,"2011-01-10 11:38:00",3.75,15326,"United Kingdom"
"539254","22555","PLASTERS IN TIN STRONGMAN",24,"2010-12-16 14:25:00",1.65,13199,"United Kingdom"
"558888","22723","SET OF 6 HERB TINS SKETCHBOOK",2,"2011-07-04 15:29:00",3.95,14056,"United Kingdom"
"536623","22023","EMPIRE BIRTHDAY CARD",12,"2010-12-02 10:39:00",0.42,15601,"United Kingdom"
"540995","DOT","DOTCOM POSTAGE",1,"2011-01-13 09:30:00",404.49,NA,"United Kingdom"
"563733","23332","IVORY WICKER HEART LARGE",12,"2011-08-18 17:57:00",1.65,18225,"United Kingdom"
"565141","21784","SHOE SHINE BOX ",1,"2011-09-01 13:40:00",9.95,17841,"United Kingdom"
"550155","22758","LARGE PURPLE BABUSHKA NOTEBOOK  ",12,"2011-04-14 14:54:00",1.25,14198,"United Kingdom"
"575176","21650","ASSORTED TUTTI FRUTTI BRACELET",7,"2011-11-08 18:29:00",0.83,NA,"United Kingdom"
"576672","22382","LUNCH BAG SPACEBOY DESIGN ",30,"2011-11-16 11:59:00",1.65,12731,"France"
"554665","84077","WORLD WAR 2 GLIDERS ASSTD DESIGNS",48,"2011-05-25 14:44:00",0.29,14336,"United Kingdom"
"539836","21329","DINOSAURS  WRITING SET ",1,"2010-12-22 13:46:00",1.65,17894,"United Kingdom"
"572023","22946","WOODEN ADVENT CALENDAR CREAM",1,"2011-10-20 11:03:00",16.95,17764,"United Kingdom"
"577701","21891","TRADITIONAL WOODEN SKIPPING ROPE",2,"2011-11-21 12:11:00",1.45,13673,"United Kingdom"
"577869","85199S","SMALL HANGING IVORY/RED WOOD BIRD",11,"2011-11-22 11:34:00",0.42,13268,"United Kingdom"
"549130","21389","IVORY HANGING DECORATION  BIRD",7,"2011-04-06 15:02:00",0.85,14701,"United Kingdom"
"562286","71459","HANGING JAM JAR T-LIGHT HOLDER",120,"2011-08-04 10:45:00",0.72,15061,"United Kingdom"
"541696","21774","DECORATIVE CATS BATHROOM BOTTLE",1,"2011-01-20 18:08:00",1.25,NA,"United Kingdom"
"C569911","21534","DAIRY MAID LARGE MILK JUG",-1,"2011-10-06 16:47:00",4.95,16653,"United Kingdom"
"561204","23132","SMALL IVORY HEART WALL ORGANISER",9,"2011-07-25 15:22:00",5.75,12836,"United Kingdom"
"567507","75049L","LARGE CIRCULAR MIRROR MOBILE",1,"2011-09-20 14:46:00",2.46,NA,"United Kingdom"
"549956","22151","PLACE SETTING WHITE HEART",192,"2011-04-13 13:42:00",0.42,14898,"United Kingdom"
"563369","47504H","ENGLISH ROSE SPIRIT LEVEL ",12,"2011-08-16 09:25:00",0.79,13394,"United Kingdom"
"571716","21012","ANTIQUE ALL GLASS CANDLESTICK",1,"2011-10-18 17:05:00",2.46,NA,"United Kingdom"
"C550463","22382","LUNCH BAG SPACEBOY DESIGN ",-1,"2011-04-18 13:28:00",1.65,13157,"United Kingdom"
"562593","23204","CHARLOTTE BAG APPLES DESIGN",2,"2011-08-07 15:43:00",0.85,16549,"United Kingdom"
"577230","20713","JUMBO BAG OWLS",1,"2011-11-18 12:08:00",2.08,18034,"United Kingdom"
"581439","22966","GINGERBREAD MAN COOKIE CUTTER",4,"2011-12-08 16:30:00",2.46,NA,"United Kingdom"
"575956","84875B","GREEN SQUARE COMPACT MIRROR",6,"2011-11-13 12:17:00",1.25,14487,"United Kingdom"
"537642","21935","SUKI  SHOULDER BAG",3,"2010-12-07 15:33:00",4.21,NA,"United Kingdom"
"550777","23073","GEORGIAN TRINKET BOX",1,"2011-04-20 13:35:00",12.5,16558,"United Kingdom"
"576520","22603","CHRISTMAS RETROSPOT TREE WOOD",4,"2011-11-15 12:33:00",0.85,14467,"United Kingdom"
"573512","23439","HAND WARMER RED LOVE HEART",96,"2011-10-31 12:30:00",1.85,17951,"United Kingdom"
"552826","22606","WOODEN SKITTLES GARDEN SET",2,"2011-05-11 13:20:00",15.95,14277,"France"
"579946","22660","DOORMAT I LOVE LONDON",1,"2011-12-01 10:44:00",8.25,15993,"United Kingdom"
"540976","22659","LUNCH BOX I LOVE LONDON",12,"2011-01-12 15:00:00",1.95,12652,"France"
"546079","21915","RED  HARMONICA IN BOX ",2,"2011-03-09 11:05:00",1.25,14534,"United Kingdom"
"553074","22998","TRAVEL CARD WALLET KEEP CALM",4,"2011-05-13 11:45:00",0.42,15529,"United Kingdom"
"552977","21718","RED METAL BEACH SPADE ",12,"2011-05-12 14:13:00",1.25,18221,"United Kingdom"
"565197","21108","FAIRY CAKE FLANNEL ASSORTED COLOUR",9,"2011-09-01 16:16:00",2.55,13376,"United Kingdom"
"552121","23126","FELTCRAFT GIRL AMELIE KIT",4,"2011-05-06 11:40:00",4.95,15757,"United Kingdom"
"562560","22674","FRENCH TOILET SIGN BLUE METAL",4,"2011-08-05 17:12:00",1.25,14156,"EIRE"
"578827","23109","PACK OF SIX LED TEA LIGHTS",1,"2011-11-25 14:25:00",5.79,NA,"United Kingdom"
"577544","22746","POPPY'S PLAYHOUSE LIVINGROOM ",10,"2011-11-20 14:43:00",2.1,17758,"United Kingdom"
"558459","22355","CHARLOTTE BAG SUKI DESIGN",1,"2011-06-29 14:20:00",0.85,15334,"United Kingdom"
"551987","85099C","JUMBO  BAG BAROQUE BLACK WHITE",2,"2011-05-05 14:55:00",2.08,15005,"United Kingdom"
"572194","37500","TEA TIME TEAPOT IN GIFT BOX",2,"2011-10-21 11:43:00",4.95,17832,"United Kingdom"
"580729","21914","BLUE HARMONICA IN BOX ",1,"2011-12-05 17:24:00",2.46,NA,"United Kingdom"
"577747","21175","GIN + TONIC DIET METAL SIGN",240,"2011-11-21 14:21:00",2.67,17450,"United Kingdom"
"C566947","21877","HOME SWEET HOME MUG",-1,"2011-09-15 16:28:00",1.65,13871,"United Kingdom"
"543826","84969","BOX OF 6 ASSORTED COLOUR TEASPOONS",1,"2011-02-14 09:41:00",3.29,NA,"United Kingdom"
"571255","82483","WOOD 2 DRAWER CABINET WHITE FINISH",32,"2011-10-14 17:13:00",5.95,12454,"Spain"
"556201","23162","REGENCY TEA STRAINER",8,"2011-06-09 13:01:00",3.75,12347,"Iceland"
"564732","75049L","LARGE CIRCULAR MIRROR MOBILE",3,"2011-08-28 13:08:00",1.25,16466,"United Kingdom"
"557793","82567","AIRLINE LOUNGE,METAL SIGN",1,"2011-06-22 17:30:00",2.1,14998,"United Kingdom"
"571054","21990","MODERN FLORAL STATIONERY SET",1,"2011-10-13 13:58:00",1.25,14234,"United Kingdom"
"537692","22646","CERAMIC STRAWBERRY CAKE MONEY BANK",4,"2010-12-08 10:40:00",1.45,14796,"United Kingdom"
"574024","21890","S/6 WOODEN SKITTLES IN COTTON BAG",6,"2011-11-02 12:23:00",3.25,17410,"United Kingdom"
"577316","22759","SET OF 3 NOTEBOOKS IN PARCEL",12,"2011-11-18 13:30:00",1.65,12578,"Italy"
"C567978","23092","LARGE ANTIQUE WHITE PHOTO FRAME",-1,"2011-09-23 10:40:00",7.9,14546,"United Kingdom"
"577024","21619","4 VANILLA BOTANICAL CANDLES",3,"2011-11-17 12:47:00",1.25,14704,"United Kingdom"
"576329","22608","PENS ASSORTED FUNKY JEWELED ",11,"2011-11-14 15:22:00",0.42,NA,"United Kingdom"
"568659","23518","EMBROIDERED RIBBON REEL RACHEL ",6,"2011-09-28 12:28:00",2.89,13516,"United Kingdom"
"575201","22896","PEG BAG APPLES DESIGN",50,"2011-11-09 09:52:00",2.1,13629,"United Kingdom"
"576339","22786","CUSHION COVER PINK UNION JACK",1,"2011-11-14 15:27:00",15.79,14096,"United Kingdom"
"575840","23238","SET OF 4 KNICK KNACK TINS LONDON ",2,"2011-11-11 11:56:00",4.15,13137,"United Kingdom"
"540468","90071","RUBY GLASS CLUSTER EARRINGS",3,"2011-01-07 13:55:00",1.26,NA,"United Kingdom"
"576066","22161","HEART DECORATION RUSTIC HANGING ",1,"2011-11-13 15:44:00",0.19,16898,"United Kingdom"
"569898","23271","CHRISTMAS TABLE SILVER CANDLE SPIKE",3,"2011-10-06 16:08:00",1.63,NA,"United Kingdom"
"573413","23511","EMBROIDERED RIBBON REEL EMILY ",2,"2011-10-30 16:12:00",2.08,15444,"United Kingdom"
"551719","21090","SET/6 COLLAGE PAPER PLATES",4,"2011-05-03 16:09:00",0.83,NA,"United Kingdom"
"556408","84596L","BISCUITS SMALL BOWL LIGHT BLUE",8,"2011-06-10 11:54:00",0.42,13533,"United Kingdom"
"553142","21212","PACK OF 72 RETROSPOT CAKE CASES",1,"2011-05-13 13:05:00",0.55,14527,"United Kingdom"
"558540","21705","BAG 500g SWIRLY MARBLES",24,"2011-06-30 12:15:00",1.65,17706,"United Kingdom"
"543550","22567","20 DOLLY PEGS RETROSPOT",12,"2011-02-10 09:43:00",1.25,12601,"Germany"
"558778","84077","WORLD WAR 2 GLIDERS ASSTD DESIGNS",48,"2011-07-04 10:27:00",0.29,17160,"United Kingdom"
"540943","85064","CREAM SWEETHEART LETTER RACK",1,"2011-01-12 12:31:00",5.45,17841,"United Kingdom"
"542236","22829","SWEETHEART WIRE WALL TIDY",1,"2011-01-26 14:19:00",9.95,17027,"United Kingdom"
"556942","16161P","WRAP ENGLISH ROSE ",25,"2011-06-15 16:42:00",0.42,14222,"United Kingdom"
"548358","21845","DAIRY MAID STRIPE MUG",6,"2011-03-30 15:29:00",2.95,15832,"United Kingdom"
"555819","23140","TRIPLE WIRE HOOK IVORY HEART",12,"2011-06-07 12:00:00",4.15,15073,"United Kingdom"
"578678","23403","LETTER HOLDER HOME SWEET HOME",1,"2011-11-24 19:59:00",3.75,17841,"United Kingdom"
"542344","21671","RED SPOT CERAMIC DRAWER KNOB",2,"2011-01-27 11:30:00",2.46,NA,"United Kingdom"
"539456","84580","MOUSE TOY WITH PINK T-SHIRT",1,"2010-12-17 17:23:00",3.75,16885,"United Kingdom"
"572047","23197","SKETCHBOOK MAGNETIC SHOPPING LIST",2,"2011-10-20 12:13:00",1.45,16474,"United Kingdom"
"545004","22672","FRENCH BATHROOM SIGN BLUE METAL",12,"2011-02-25 12:48:00",1.65,13753,"United Kingdom"
"546237","21935","SUKI  SHOULDER BAG",10,"2011-03-10 12:50:00",1.65,16625,"United Kingdom"
"555630","84536A","ENGLISH ROSE NOTEBOOK A7 SIZE",16,"2011-06-06 12:04:00",0.42,14732,"United Kingdom"
"565213","22560","TRADITIONAL MODELLING CLAY",240,"2011-09-01 17:19:00",1.06,14911,"EIRE"
"552232","20733","GOLD MINI TAPE MEASURE ",1,"2011-05-06 15:54:00",0.83,NA,"United Kingdom"
"539434","21934","SKULL SHOULDER BAG",1,"2010-12-17 14:41:00",3.36,NA,"United Kingdom"
"549559","20676","RED RETROSPOT BOWL",8,"2011-04-10 13:25:00",1.25,12447,"Belgium"
"539744","84509c","SET OF 4 POLKADOT PLACEMATS ",1,"2010-12-21 15:21:00",7.62,NA,"United Kingdom"
"569406","23348","CHILDRENS TOY COOKING UTENSIL SET",6,"2011-10-04 09:09:00",2.08,16253,"United Kingdom"
"C543611","82483","WOOD 2 DRAWER CABINET WHITE FINISH",-1,"2011-02-10 14:38:00",4.95,17850,"United Kingdom"
"539477","84817","DANISH ROSE DECORATIVE PLATE",6,"2010-12-19 14:58:00",2.1,18245,"United Kingdom"
"579553","48194","DOORMAT HEARTS",2,"2011-11-30 10:54:00",8.25,14156,"EIRE"
"568517","20866","BLUE ROSE FABRIC MIRROR",2,"2011-09-27 12:52:00",1.25,14456,"United Kingdom"
"569562","23367","SET 12 COLOUR PENCILS SPACEBOY ",16,"2011-10-05 09:43:00",0.65,12720,"Germany"
"561512","47310M","SMALL POP BOX FUNKY MONKEY",1,"2011-07-27 15:09:00",1.25,14534,"United Kingdom"
"561068","21498","RED RETROSPOT WRAP ",25,"2011-07-24 14:33:00",0.42,13116,"United Kingdom"
"C569981","22312","OFFICE MUG WARMER POLKADOT",-2,"2011-10-06 19:36:00",2.95,12679,"France"
"537391","22890","NOVELTY BISCUITS CAKE STAND 3 TIER",2,"2010-12-06 13:53:00",9.95,16550,"United Kingdom"
"544928","21481","FAWN BLUE HOT WATER BOTTLE",1,"2011-02-24 18:07:00",5.79,NA,"United Kingdom"
"558540","21914","BLUE HARMONICA IN BOX ",12,"2011-06-30 12:15:00",1.25,17706,"United Kingdom"
"575870","72799E","IVORY PILLAR CANDLE SILVER FLOCK",12,"2011-11-11 12:46:00",2.95,15557,"United Kingdom"
"543828","20718","RED RETROSPOT SHOPPER BAG",10,"2011-02-14 09:45:00",1.25,14156,"EIRE"
"577485","84380","SET OF 3 BUTTERFLY COOKIE CUTTERS",2,"2011-11-20 11:56:00",1.45,16360,"United Kingdom"
"556082","84380","SET OF 3 BUTTERFLY COOKIE CUTTERS",1,"2011-06-08 15:22:00",3.29,NA,"United Kingdom"
"567917","21809","CHRISTMAS HANGING TREE WITH BELL",48,"2011-09-22 17:19:00",0.39,14298,"United Kingdom"
"550776","22041","RECORD FRAME 7"" SINGLE SIZE ",6,"2011-04-20 13:19:00",2.55,15805,"United Kingdom"
"555541","22925","BLUE GIANT GARDEN THERMOMETER",1,"2011-06-05 12:51:00",5.95,16883,"United Kingdom"
"556679","16238","PARTY TIME PENCIL ERASERS",6,"2011-06-13 17:36:00",0.21,NA,"United Kingdom"
"576923","22911","PAPER CHAIN KIT LONDON",80,"2011-11-17 10:52:00",2.55,12753,"Japan"
"547019","20996","JAZZ HEARTS ADDRESS BOOK",5,"2011-03-18 14:54:00",0.42,17841,"United Kingdom"
"537638","22153","ANGEL DECORATION STARS ON DRESS",1,"2010-12-07 15:28:00",0.85,NA,"United Kingdom"
"547379","POST","POSTAGE",6,"2011-03-22 15:13:00",18,12720,"Germany"
"553661","23174","REGENCY SUGAR BOWL GREEN",10,"2011-05-18 11:59:00",4.15,13572,"United Kingdom"
"581405","79063C","RETRO PILL BOX KEY CHAIN,THE KING",1,"2011-12-08 13:50:00",0.19,13521,"United Kingdom"
"559904","22771","CLEAR DRAWER KNOB ACRYLIC EDWARDIAN",12,"2011-07-13 13:20:00",1.25,13149,"United Kingdom"
"567656","85176","SEWING SUSAN 21 NEEDLE SET",1,"2011-09-21 14:40:00",1.63,14096,"United Kingdom"
"552662","DOT","DOTCOM POSTAGE",1,"2011-05-10 15:04:00",161.88,NA,"United Kingdom"
"555413","22384","LUNCH BAG PINK POLKADOT",10,"2011-06-03 09:50:00",1.65,17994,"United Kingdom"
"564356","84931B","BLUE SCOTTIE DOG W FLOWER PATTERN",1,"2011-08-24 15:47:00",2.55,13969,"United Kingdom"
"577303","22384","LUNCH BAG PINK POLKADOT",10,"2011-11-18 13:02:00",1.65,14390,"United Kingdom"
"581382","23111","PARISIENNE SEWING BOX",2,"2011-12-08 12:57:00",12.5,13860,"United Kingdom"
"562779","22662","LUNCH BAG DOLLY GIRL DESIGN",2,"2011-08-09 12:58:00",1.65,17841,"United Kingdom"
"548522","22960","JAM MAKING SET WITH JARS",3,"2011-03-31 16:43:00",8.29,NA,"United Kingdom"
"580983","21507","ELEPHANT BIRTHDAY CARD ",1,"2011-12-06 16:26:00",0.83,NA,"United Kingdom"
"537196","21356","TOAST ITS - FAIRY FLOWER",1,"2010-12-05 13:55:00",1.25,15426,"United Kingdom"
"537254","22113","GREY HEART HOT WATER BOTTLE",4,"2010-12-06 11:01:00",3.75,15898,"United Kingdom"
"560772","21672","WHITE SPOT RED CERAMIC DRAWER KNOB",1,"2011-07-20 16:12:00",3.29,NA,"United Kingdom"
"580519","22746","POPPY'S PLAYHOUSE LIVINGROOM ",1,"2011-12-04 14:51:00",3.29,NA,"United Kingdom"
"572913","23301","GARDENERS KNEELING PAD KEEP CALM ",2,"2011-10-26 16:21:00",1.65,15993,"United Kingdom"
"539453","22811","SET OF 6 T-LIGHTS CACTI ",2,"2010-12-17 17:08:00",5.91,NA,"United Kingdom"
"560635","22196","SMALL HEART MEASURING SPOONS",12,"2011-07-20 10:51:00",0.85,12521,"Germany"
"568907","22728","ALARM CLOCK BAKELIKE PINK",8,"2011-09-29 13:35:00",3.75,15370,"United Kingdom"
"568517","23188","VINTAGE  2 METER FOLDING RULER",1,"2011-09-27 12:52:00",1.65,14456,"United Kingdom"
"541506","21116","OWL DOORSTOP",1,"2011-01-18 16:05:00",8.29,NA,"United Kingdom"
"C571919","23354","6 GIFT TAGS 50'S CHRISTMAS ",-36,"2011-10-19 16:08:00",0.83,17350,"United Kingdom"
"573585","21172","PARTY METAL SIGN ",1,"2011-10-31 14:41:00",4.13,NA,"United Kingdom"
"576838","85123A","WHITE HANGING HEART T-LIGHT HOLDER",12,"2011-11-16 15:21:00",2.95,18075,"United Kingdom"
"538639","22988","SOLDIERS EGG CUP ",4,"2010-12-13 14:24:00",1.25,17179,"United Kingdom"
"568485","23435","3 RAFFIA RIBBONS VINTAGE CHRISTMAS",200,"2011-09-27 11:53:00",0.79,17511,"United Kingdom"
"552654","84880","WHITE WIRE EGG HOLDER",1,"2011-05-10 14:20:00",7.5,15756,"United Kingdom"
"572549","22714","CARD BIRTHDAY COWBOY",2,"2011-10-24 17:03:00",0.83,NA,"United Kingdom"
"552229","47593B","SCOTTIE DOGS BABY BIB",2,"2011-05-06 15:40:00",0.83,NA,"United Kingdom"
"539105","85123A","WHITE HANGING HEART T-LIGHT HOLDER",12,"2010-12-16 10:43:00",2.95,14825,"United Kingdom"
"565207","20728","LUNCH BAG CARS BLUE",1,"2011-09-01 16:46:00",1.65,16764,"United Kingdom"
"550030","22384","LUNCH BAG PINK POLKADOT",2,"2011-04-14 11:28:00",1.65,17315,"United Kingdom"
"559338","21328","BALLOONS  WRITING SET ",4,"2011-07-07 16:30:00",0.83,NA,"United Kingdom"
"544657","22896","PEG BAG APPLES DESIGN",6,"2011-02-22 13:08:00",2.55,14895,"United Kingdom"
"541218","22834","HAND WARMER BABUSHKA DESIGN",48,"2011-01-14 14:02:00",0.85,16638,"United Kingdom"
"541871","22616","PACK OF 12 LONDON TISSUES ",1,"2011-01-24 09:41:00",0.83,NA,"United Kingdom"
"539453","21258","VICTORIAN SEWING BOX LARGE",1,"2010-12-17 17:08:00",25.49,NA,"United Kingdom"
"578024","23084","RABBIT NIGHT LIGHT",24,"2011-11-22 13:27:00",1.79,12705,"Germany"
"553725","22969","HOMEMADE JAM SCENTED CANDLES",12,"2011-05-18 16:51:00",1.45,17047,"United Kingdom"
"559133","21715","GIRLS VINTAGE TIN SEASIDE BUCKET",3,"2011-07-06 13:13:00",2.55,17861,"United Kingdom"
